INFO 2025-06-10 17:22:11,403 autoreload Watching for file changes with StatReloader
WARNING 2025-06-11 15:41:48,888 log Not Found: /.well-known/appspecific/com.chrome.devtools.json
WARNING 2025-06-11 15:41:48,893 basehttp "GET /.well-known/appspecific/com.chrome.devtools.json HTTP/1.1" 404 5230
INFO 2025-06-11 15:41:49,029 basehttp "GET /login/ HTTP/1.1" 200 6557
WARNING 2025-06-11 15:41:49,169 log Not Found: /.well-known/appspecific/com.chrome.devtools.json
WARNING 2025-06-11 15:41:49,174 basehttp "GET /.well-known/appspecific/com.chrome.devtools.json HTTP/1.1" 404 5230
INFO 2025-06-11 15:41:49,321 basehttp "GET /login/ HTTP/1.1" 200 6557
INFO 2025-06-11 15:41:49,449 basehttp "GET /login/ HTTP/1.1" 200 6557
WARNING 2025-06-11 15:41:49,484 log Not Found: /.well-known/appspecific/com.chrome.devtools.json
WARNING 2025-06-11 15:41:49,489 basehttp "GET /.well-known/appspecific/com.chrome.devtools.json HTTP/1.1" 404 5230
WARNING 2025-06-11 15:41:49,593 log Not Found: /.well-known/appspecific/com.chrome.devtools.json
WARNING 2025-06-11 15:41:49,600 basehttp "GET /.well-known/appspecific/com.chrome.devtools.json HTTP/1.1" 404 5230
INFO 2025-06-11 15:41:49,749 basehttp "GET /login/ HTTP/1.1" 200 6557
WARNING 2025-06-11 15:41:49,884 log Not Found: /.well-known/appspecific/com.chrome.devtools.json
WARNING 2025-06-11 15:41:49,889 basehttp "GET /.well-known/appspecific/com.chrome.devtools.json HTTP/1.1" 404 5230
INFO 2025-06-11 15:41:50,031 basehttp "GET /login/ HTTP/1.1" 200 6557
WARNING 2025-06-11 15:41:50,162 log Not Found: /.well-known/appspecific/com.chrome.devtools.json
WARNING 2025-06-11 15:41:50,171 basehttp "GET /.well-known/appspecific/com.chrome.devtools.json HTTP/1.1" 404 5230
INFO 2025-06-11 15:41:50,308 basehttp "GET /login/ HTTP/1.1" 200 6557
WARNING 2025-06-11 15:41:50,448 log Not Found: /.well-known/appspecific/com.chrome.devtools.json
WARNING 2025-06-11 15:41:50,453 basehttp "GET /.well-known/appspecific/com.chrome.devtools.json HTTP/1.1" 404 5230
INFO 2025-06-11 15:41:50,596 basehttp "GET /login/ HTTP/1.1" 200 6557
WARNING 2025-06-11 15:41:50,725 log Not Found: /.well-known/appspecific/com.chrome.devtools.json
WARNING 2025-06-11 15:41:50,729 basehttp "GET /.well-known/appspecific/com.chrome.devtools.json HTTP/1.1" 404 5230
INFO 2025-06-11 15:41:50,880 basehttp "GET /login/ HTTP/1.1" 200 6557
WARNING 2025-06-11 15:41:51,046 log Not Found: /.well-known/appspecific/com.chrome.devtools.json
WARNING 2025-06-11 15:41:51,052 basehttp "GET /.well-known/appspecific/com.chrome.devtools.json HTTP/1.1" 404 5230
INFO 2025-06-11 15:41:51,208 basehttp "GET /login/ HTTP/1.1" 200 6557
WARNING 2025-06-11 15:41:51,346 log Not Found: /.well-known/appspecific/com.chrome.devtools.json
WARNING 2025-06-11 15:41:51,352 basehttp "GET /.well-known/appspecific/com.chrome.devtools.json HTTP/1.1" 404 5230
INFO 2025-06-11 15:41:51,499 basehttp "GET /login/ HTTP/1.1" 200 6557
WARNING 2025-06-11 15:41:51,635 log Not Found: /.well-known/appspecific/com.chrome.devtools.json
WARNING 2025-06-11 15:41:51,642 basehttp "GET /.well-known/appspecific/com.chrome.devtools.json HTTP/1.1" 404 5230
INFO 2025-06-11 15:41:51,778 basehttp "GET /login/ HTTP/1.1" 200 6557
INFO 2025-06-11 15:41:51,794 basehttp "GET /login/ HTTP/1.1" 200 6557
WARNING 2025-06-11 15:41:51,931 log Not Found: /.well-known/appspecific/com.chrome.devtools.json
WARNING 2025-06-11 15:41:51,939 basehttp "GET /.well-known/appspecific/com.chrome.devtools.json HTTP/1.1" 404 5230
INFO 2025-06-11 15:41:52,090 basehttp "GET /login/ HTTP/1.1" 200 6557
WARNING 2025-06-11 15:41:52,226 log Not Found: /.well-known/appspecific/com.chrome.devtools.json
WARNING 2025-06-11 15:41:52,232 basehttp "GET /.well-known/appspecific/com.chrome.devtools.json HTTP/1.1" 404 5230
INFO 2025-06-11 15:41:52,377 basehttp "GET /login/ HTTP/1.1" 200 6557
WARNING 2025-06-11 15:41:52,514 log Not Found: /.well-known/appspecific/com.chrome.devtools.json
WARNING 2025-06-11 15:41:52,520 basehttp "GET /.well-known/appspecific/com.chrome.devtools.json HTTP/1.1" 404 5230
INFO 2025-06-11 15:41:52,661 basehttp "GET /login/ HTTP/1.1" 200 6557
WARNING 2025-06-11 15:41:52,798 log Not Found: /.well-known/appspecific/com.chrome.devtools.json
WARNING 2025-06-11 15:41:52,802 basehttp "GET /.well-known/appspecific/com.chrome.devtools.json HTTP/1.1" 404 5230
INFO 2025-06-11 15:41:52,945 basehttp "GET /login/ HTTP/1.1" 200 6557
WARNING 2025-06-11 15:41:53,081 log Not Found: /.well-known/appspecific/com.chrome.devtools.json
WARNING 2025-06-11 15:41:53,087 basehttp "GET /.well-known/appspecific/com.chrome.devtools.json HTTP/1.1" 404 5230
INFO 2025-06-11 15:41:53,328 basehttp "GET /login/ HTTP/1.1" 200 6557
WARNING 2025-06-11 15:41:53,546 log Not Found: /.well-known/appspecific/com.chrome.devtools.json
WARNING 2025-06-11 15:41:53,552 basehttp "GET /.well-known/appspecific/com.chrome.devtools.json HTTP/1.1" 404 5230
INFO 2025-06-11 15:41:53,749 basehttp "GET /login/ HTTP/1.1" 200 6557
WARNING 2025-06-11 15:41:53,790 log Not Found: /.well-known/appspecific/com.chrome.devtools.json
WARNING 2025-06-11 15:41:53,793 basehttp "GET /.well-known/appspecific/com.chrome.devtools.json HTTP/1.1" 404 5230
INFO 2025-06-11 15:41:53,873 basehttp "GET /login/ HTTP/1.1" 200 6557
WARNING 2025-06-11 15:41:53,962 log Not Found: /.well-known/appspecific/com.chrome.devtools.json
WARNING 2025-06-11 15:41:53,967 basehttp "GET /.well-known/appspecific/com.chrome.devtools.json HTTP/1.1" 404 5230
INFO 2025-06-11 15:41:54,060 basehttp "GET /login/ HTTP/1.1" 200 6557
WARNING 2025-06-11 15:41:54,151 log Not Found: /.well-known/appspecific/com.chrome.devtools.json
WARNING 2025-06-11 15:41:54,154 basehttp "GET /.well-known/appspecific/com.chrome.devtools.json HTTP/1.1" 404 5230
INFO 2025-06-11 15:41:54,259 basehttp "GET /login/ HTTP/1.1" 200 6557
WARNING 2025-06-11 15:41:54,357 log Not Found: /.well-known/appspecific/com.chrome.devtools.json
WARNING 2025-06-11 15:41:54,360 basehttp "GET /.well-known/appspecific/com.chrome.devtools.json HTTP/1.1" 404 5230
INFO 2025-06-11 15:41:54,475 basehttp "GET /login/ HTTP/1.1" 200 6557
WARNING 2025-06-11 15:41:54,585 log Not Found: /.well-known/appspecific/com.chrome.devtools.json
WARNING 2025-06-11 15:41:54,590 basehttp "GET /.well-known/appspecific/com.chrome.devtools.json HTTP/1.1" 404 5230
INFO 2025-06-11 15:41:54,730 basehttp "GET /login/ HTTP/1.1" 200 6557
WARNING 2025-06-11 15:41:54,858 log Not Found: /.well-known/appspecific/com.chrome.devtools.json
WARNING 2025-06-11 15:41:54,862 basehttp "GET /.well-known/appspecific/com.chrome.devtools.json HTTP/1.1" 404 5230
INFO 2025-06-11 15:41:55,034 basehttp "GET /login/ HTTP/1.1" 200 6557
WARNING 2025-06-11 15:41:55,179 log Not Found: /.well-known/appspecific/com.chrome.devtools.json
WARNING 2025-06-11 15:41:55,186 basehttp "GET /.well-known/appspecific/com.chrome.devtools.json HTTP/1.1" 404 5230
INFO 2025-06-11 15:41:55,327 basehttp "GET /login/ HTTP/1.1" 200 6557
WARNING 2025-06-11 15:41:55,461 log Not Found: /.well-known/appspecific/com.chrome.devtools.json
WARNING 2025-06-11 15:41:55,467 basehttp "GET /.well-known/appspecific/com.chrome.devtools.json HTTP/1.1" 404 5230
INFO 2025-06-11 15:41:55,611 basehttp "GET /login/ HTTP/1.1" 200 6557
WARNING 2025-06-11 15:41:55,746 log Not Found: /.well-known/appspecific/com.chrome.devtools.json
WARNING 2025-06-11 15:41:55,751 basehttp "GET /.well-known/appspecific/com.chrome.devtools.json HTTP/1.1" 404 5230
INFO 2025-06-11 15:41:55,893 basehttp "GET /login/ HTTP/1.1" 200 6557
WARNING 2025-06-11 15:41:56,035 log Not Found: /.well-known/appspecific/com.chrome.devtools.json
WARNING 2025-06-11 15:41:56,040 basehttp "GET /.well-known/appspecific/com.chrome.devtools.json HTTP/1.1" 404 5230
INFO 2025-06-11 15:41:56,174 basehttp "GET /login/ HTTP/1.1" 200 6557
WARNING 2025-06-11 15:41:56,312 log Not Found: /.well-known/appspecific/com.chrome.devtools.json
WARNING 2025-06-11 15:41:56,317 basehttp "GET /.well-known/appspecific/com.chrome.devtools.json HTTP/1.1" 404 5230
INFO 2025-06-11 15:41:56,458 basehttp "GET /login/ HTTP/1.1" 200 6557
WARNING 2025-06-11 15:41:56,595 log Not Found: /.well-known/appspecific/com.chrome.devtools.json
WARNING 2025-06-11 15:41:56,599 basehttp "GET /.well-known/appspecific/com.chrome.devtools.json HTTP/1.1" 404 5230
INFO 2025-06-11 15:41:56,750 basehttp "GET /login/ HTTP/1.1" 200 6557
WARNING 2025-06-11 15:41:56,887 log Not Found: /.well-known/appspecific/com.chrome.devtools.json
WARNING 2025-06-11 15:41:56,892 basehttp "GET /.well-known/appspecific/com.chrome.devtools.json HTTP/1.1" 404 5230
INFO 2025-06-11 15:41:57,028 basehttp "GET /login/ HTTP/1.1" 200 6557
WARNING 2025-06-11 15:41:57,169 log Not Found: /.well-known/appspecific/com.chrome.devtools.json
WARNING 2025-06-11 15:41:57,173 basehttp "GET /.well-known/appspecific/com.chrome.devtools.json HTTP/1.1" 404 5230
INFO 2025-06-11 15:41:57,320 basehttp "GET /login/ HTTP/1.1" 200 6557
WARNING 2025-06-11 15:41:57,453 log Not Found: /.well-known/appspecific/com.chrome.devtools.json
WARNING 2025-06-11 15:41:57,462 basehttp "GET /.well-known/appspecific/com.chrome.devtools.json HTTP/1.1" 404 5230
INFO 2025-06-11 15:41:57,988 basehttp "GET /login/ HTTP/1.1" 200 6557
WARNING 2025-06-11 15:41:58,366 log Not Found: /.well-known/appspecific/com.chrome.devtools.json
WARNING 2025-06-11 15:41:58,370 basehttp "GET /.well-known/appspecific/com.chrome.devtools.json HTTP/1.1" 404 5230
INFO 2025-06-11 15:41:59,002 basehttp "GET /login/ HTTP/1.1" 200 6557
WARNING 2025-06-11 15:41:59,298 log Not Found: /.well-known/appspecific/com.chrome.devtools.json
WARNING 2025-06-11 15:41:59,301 basehttp "GET /.well-known/appspecific/com.chrome.devtools.json HTTP/1.1" 404 5230
INFO 2025-06-11 15:41:59,984 basehttp "GET /login/ HTTP/1.1" 200 6557
WARNING 2025-06-11 15:42:00,312 log Not Found: /.well-known/appspecific/com.chrome.devtools.json
WARNING 2025-06-11 15:42:00,315 basehttp "GET /.well-known/appspecific/com.chrome.devtools.json HTTP/1.1" 404 5230
INFO 2025-06-11 15:42:00,864 basehttp "GET /login/ HTTP/1.1" 200 6557
WARNING 2025-06-11 15:42:01,159 log Not Found: /.well-known/appspecific/com.chrome.devtools.json
WARNING 2025-06-11 15:42:01,162 basehttp "GET /.well-known/appspecific/com.chrome.devtools.json HTTP/1.1" 404 5230
INFO 2025-06-11 15:42:01,648 basehttp "GET /login/ HTTP/1.1" 200 6557
WARNING 2025-06-11 15:42:01,853 log Not Found: /.well-known/appspecific/com.chrome.devtools.json
WARNING 2025-06-11 15:42:01,857 basehttp "GET /.well-known/appspecific/com.chrome.devtools.json HTTP/1.1" 404 5230
INFO 2025-06-11 15:42:02,344 basehttp "GET /login/ HTTP/1.1" 200 6557
WARNING 2025-06-11 15:42:02,723 log Not Found: /.well-known/appspecific/com.chrome.devtools.json
WARNING 2025-06-11 15:42:02,728 basehttp "GET /.well-known/appspecific/com.chrome.devtools.json HTTP/1.1" 404 5230
INFO 2025-06-11 15:42:03,300 basehttp "GET /login/ HTTP/1.1" 200 6557
WARNING 2025-06-11 15:42:03,587 log Not Found: /.well-known/appspecific/com.chrome.devtools.json
WARNING 2025-06-11 15:42:03,591 basehttp "GET /.well-known/appspecific/com.chrome.devtools.json HTTP/1.1" 404 5230
INFO 2025-06-11 15:42:04,474 basehttp "GET /login/ HTTP/1.1" 200 6557
WARNING 2025-06-11 15:42:04,542 log Not Found: /.well-known/appspecific/com.chrome.devtools.json
WARNING 2025-06-11 15:42:04,546 basehttp "GET /.well-known/appspecific/com.chrome.devtools.json HTTP/1.1" 404 5230
INFO 2025-06-11 15:42:05,171 basehttp "GET /login/ HTTP/1.1" 200 6557
WARNING 2025-06-11 15:42:05,686 log Not Found: /.well-known/appspecific/com.chrome.devtools.json
WARNING 2025-06-11 15:42:05,692 basehttp "GET /.well-known/appspecific/com.chrome.devtools.json HTTP/1.1" 404 5230
INFO 2025-06-11 15:42:06,372 basehttp "GET /login/ HTTP/1.1" 200 6557
WARNING 2025-06-11 15:42:06,607 log Not Found: /.well-known/appspecific/com.chrome.devtools.json
WARNING 2025-06-11 15:42:06,610 basehttp "GET /.well-known/appspecific/com.chrome.devtools.json HTTP/1.1" 404 5230
INFO 2025-06-11 15:42:07,138 basehttp "GET /login/ HTTP/1.1" 200 6557
WARNING 2025-06-11 15:42:07,443 log Not Found: /.well-known/appspecific/com.chrome.devtools.json
WARNING 2025-06-11 15:42:07,448 basehttp "GET /.well-known/appspecific/com.chrome.devtools.json HTTP/1.1" 404 5230
INFO 2025-06-11 15:42:07,963 basehttp "GET /login/ HTTP/1.1" 200 6557
WARNING 2025-06-11 15:42:08,246 log Not Found: /.well-known/appspecific/com.chrome.devtools.json
WARNING 2025-06-11 15:42:08,251 basehttp "GET /.well-known/appspecific/com.chrome.devtools.json HTTP/1.1" 404 5230
INFO 2025-06-11 15:42:08,799 basehttp "GET /login/ HTTP/1.1" 200 6557
WARNING 2025-06-11 15:42:09,043 log Not Found: /.well-known/appspecific/com.chrome.devtools.json
WARNING 2025-06-11 15:42:09,048 basehttp "GET /.well-known/appspecific/com.chrome.devtools.json HTTP/1.1" 404 5230
INFO 2025-06-11 15:42:09,611 basehttp "GET /login/ HTTP/1.1" 200 6557
WARNING 2025-06-11 15:42:09,962 log Not Found: /.well-known/appspecific/com.chrome.devtools.json
WARNING 2025-06-11 15:42:09,966 basehttp "GET /.well-known/appspecific/com.chrome.devtools.json HTTP/1.1" 404 5230
INFO 2025-06-11 15:42:10,584 basehttp "GET /login/ HTTP/1.1" 200 6557
WARNING 2025-06-11 15:42:10,820 log Not Found: /.well-known/appspecific/com.chrome.devtools.json
WARNING 2025-06-11 15:42:10,824 basehttp "GET /.well-known/appspecific/com.chrome.devtools.json HTTP/1.1" 404 5230
INFO 2025-06-11 15:42:11,420 basehttp "GET /login/ HTTP/1.1" 200 6557
WARNING 2025-06-11 15:42:11,624 log Not Found: /.well-known/appspecific/com.chrome.devtools.json
WARNING 2025-06-11 15:42:11,641 basehttp "GET /.well-known/appspecific/com.chrome.devtools.json HTTP/1.1" 404 5230
INFO 2025-06-11 15:42:11,956 basehttp "GET /login/ HTTP/1.1" 200 6557
WARNING 2025-06-11 15:42:12,132 log Not Found: /.well-known/appspecific/com.chrome.devtools.json
WARNING 2025-06-11 15:42:12,136 basehttp "GET /.well-known/appspecific/com.chrome.devtools.json HTTP/1.1" 404 5230
INFO 2025-06-11 15:42:12,442 basehttp "GET /login/ HTTP/1.1" 200 6557
WARNING 2025-06-11 15:42:12,665 log Not Found: /.well-known/appspecific/com.chrome.devtools.json
WARNING 2025-06-11 15:42:12,677 basehttp "GET /.well-known/appspecific/com.chrome.devtools.json HTTP/1.1" 404 5230
INFO 2025-06-11 15:42:12,918 basehttp "GET /login/ HTTP/1.1" 200 6557
WARNING 2025-06-11 15:42:13,116 log Not Found: /.well-known/appspecific/com.chrome.devtools.json
WARNING 2025-06-11 15:42:13,123 basehttp "GET /.well-known/appspecific/com.chrome.devtools.json HTTP/1.1" 404 5230
INFO 2025-06-11 15:42:13,339 basehttp "GET /login/ HTTP/1.1" 200 6557
WARNING 2025-06-11 15:42:13,539 log Not Found: /.well-known/appspecific/com.chrome.devtools.json
WARNING 2025-06-11 15:42:13,544 basehttp "GET /.well-known/appspecific/com.chrome.devtools.json HTTP/1.1" 404 5230
INFO 2025-06-11 15:42:13,775 basehttp "GET /login/ HTTP/1.1" 200 6557
WARNING 2025-06-11 15:42:13,965 log Not Found: /.well-known/appspecific/com.chrome.devtools.json
WARNING 2025-06-11 15:42:13,972 basehttp "GET /.well-known/appspecific/com.chrome.devtools.json HTTP/1.1" 404 5230
INFO 2025-06-11 15:42:14,287 basehttp "GET /login/ HTTP/1.1" 200 6557
WARNING 2025-06-11 15:42:14,462 log Not Found: /.well-known/appspecific/com.chrome.devtools.json
WARNING 2025-06-11 15:42:14,469 basehttp "GET /.well-known/appspecific/com.chrome.devtools.json HTTP/1.1" 404 5230
INFO 2025-06-11 15:42:14,630 basehttp "GET /login/ HTTP/1.1" 200 6557
WARNING 2025-06-11 15:42:14,791 log Not Found: /.well-known/appspecific/com.chrome.devtools.json
WARNING 2025-06-11 15:42:14,797 basehttp "GET /.well-known/appspecific/com.chrome.devtools.json HTTP/1.1" 404 5230
INFO 2025-06-11 15:42:14,960 basehttp "GET /login/ HTTP/1.1" 200 6557
WARNING 2025-06-11 15:42:15,098 log Not Found: /.well-known/appspecific/com.chrome.devtools.json
WARNING 2025-06-11 15:42:15,103 basehttp "GET /.well-known/appspecific/com.chrome.devtools.json HTTP/1.1" 404 5230
INFO 2025-06-11 15:42:15,262 basehttp "GET /login/ HTTP/1.1" 200 6557
INFO 2025-06-11 15:42:15,306 autoreload /app/core/views.py changed, reloading.
INFO 2025-06-11 15:42:24,443 autoreload Watching for file changes with StatReloader
INFO 2025-06-11 15:42:50,305 basehttp "GET /login/ HTTP/1.1" 200 6557
WARNING 2025-06-11 15:42:50,351 log Not Found: /.well-known/appspecific/com.chrome.devtools.json
WARNING 2025-06-11 15:42:50,353 basehttp "GET /.well-known/appspecific/com.chrome.devtools.json HTTP/1.1" 404 5230
INFO 2025-06-11 15:42:50,874 basehttp "GET /login/ HTTP/1.1" 200 6557
WARNING 2025-06-11 15:42:50,937 log Not Found: /.well-known/appspecific/com.chrome.devtools.json
WARNING 2025-06-11 15:42:50,941 basehttp "GET /.well-known/appspecific/com.chrome.devtools.json HTTP/1.1" 404 5230
INFO 2025-06-11 15:42:51,437 basehttp "GET /login/ HTTP/1.1" 200 6557
WARNING 2025-06-11 15:42:51,497 log Not Found: /.well-known/appspecific/com.chrome.devtools.json
WARNING 2025-06-11 15:42:51,502 basehttp "GET /.well-known/appspecific/com.chrome.devtools.json HTTP/1.1" 404 5230
INFO 2025-06-11 15:42:51,931 basehttp "GET /login/ HTTP/1.1" 200 6557
WARNING 2025-06-11 15:42:52,014 log Not Found: /.well-known/appspecific/com.chrome.devtools.json
WARNING 2025-06-11 15:42:52,018 basehttp "GET /.well-known/appspecific/com.chrome.devtools.json HTTP/1.1" 404 5230
INFO 2025-06-11 15:42:52,550 basehttp "GET /login/ HTTP/1.1" 200 6557
WARNING 2025-06-11 15:42:52,599 log Not Found: /.well-known/appspecific/com.chrome.devtools.json
WARNING 2025-06-11 15:42:52,603 basehttp "GET /.well-known/appspecific/com.chrome.devtools.json HTTP/1.1" 404 5230
INFO 2025-06-11 15:42:53,129 basehttp "GET /login/ HTTP/1.1" 200 6557
WARNING 2025-06-11 15:42:53,182 log Not Found: /.well-known/appspecific/com.chrome.devtools.json
WARNING 2025-06-11 15:42:53,185 basehttp "GET /.well-known/appspecific/com.chrome.devtools.json HTTP/1.1" 404 5230
INFO 2025-06-11 15:42:53,683 basehttp "GET /login/ HTTP/1.1" 200 6557
WARNING 2025-06-11 15:42:53,727 log Not Found: /.well-known/appspecific/com.chrome.devtools.json
WARNING 2025-06-11 15:42:53,731 basehttp "GET /.well-known/appspecific/com.chrome.devtools.json HTTP/1.1" 404 5230
INFO 2025-06-11 15:42:54,344 basehttp "GET /login/ HTTP/1.1" 200 6557
WARNING 2025-06-11 15:42:54,402 log Not Found: /.well-known/appspecific/com.chrome.devtools.json
WARNING 2025-06-11 15:42:54,408 basehttp "GET /.well-known/appspecific/com.chrome.devtools.json HTTP/1.1" 404 5230
INFO 2025-06-11 15:42:54,980 basehttp "GET /login/ HTTP/1.1" 200 6557
WARNING 2025-06-11 15:42:55,031 log Not Found: /.well-known/appspecific/com.chrome.devtools.json
WARNING 2025-06-11 15:42:55,035 basehttp "GET /.well-known/appspecific/com.chrome.devtools.json HTTP/1.1" 404 5230
INFO 2025-06-11 15:42:55,557 basehttp "GET /login/ HTTP/1.1" 200 6557
WARNING 2025-06-11 15:42:55,685 log Not Found: /.well-known/appspecific/com.chrome.devtools.json
WARNING 2025-06-11 15:42:55,689 basehttp "GET /.well-known/appspecific/com.chrome.devtools.json HTTP/1.1" 404 5230
INFO 2025-06-11 15:42:56,228 basehttp "GET /login/ HTTP/1.1" 200 6557
WARNING 2025-06-11 15:42:56,308 log Not Found: /.well-known/appspecific/com.chrome.devtools.json
WARNING 2025-06-11 15:42:56,311 basehttp "GET /.well-known/appspecific/com.chrome.devtools.json HTTP/1.1" 404 5230
INFO 2025-06-11 15:42:56,892 basehttp "GET /login/ HTTP/1.1" 200 6557
WARNING 2025-06-11 15:42:56,952 log Not Found: /.well-known/appspecific/com.chrome.devtools.json
WARNING 2025-06-11 15:42:56,958 basehttp "GET /.well-known/appspecific/com.chrome.devtools.json HTTP/1.1" 404 5230
INFO 2025-06-11 15:42:57,428 basehttp "GET /login/ HTTP/1.1" 200 6557
WARNING 2025-06-11 15:42:57,490 log Not Found: /.well-known/appspecific/com.chrome.devtools.json
WARNING 2025-06-11 15:42:57,493 basehttp "GET /.well-known/appspecific/com.chrome.devtools.json HTTP/1.1" 404 5230
INFO 2025-06-11 15:42:58,080 basehttp "GET /login/ HTTP/1.1" 200 6557
WARNING 2025-06-11 15:42:58,162 log Not Found: /.well-known/appspecific/com.chrome.devtools.json
WARNING 2025-06-11 15:42:58,166 basehttp "GET /.well-known/appspecific/com.chrome.devtools.json HTTP/1.1" 404 5230
